marker_0,marker_1,marker_2,marker_3,marker_4,marker_5
3.0026811194315117,402.40158053531684,438.3527970034154,0.1010748666292046,4.985440063109736,3.9714264148967633
2.9831511371376336,398.2728657599543,438.32724690540806,0.09976393556937956,4.964844800236767,3.9644318193950814
2.982199330768728,402.69490850933283,439.3877562259906,0.09952937311812315,4.97650983219046,3.9637847582367582
2.956328506568817,408.20553673043804,441.1010969277185,0.09732150975880242,4.968698556460851,3.9020053921716675
2.967446807131352,410.1405595060402,443.3317908512536,0.10060230148501453,4.971129897897367,3.9499952561987612
2.983164213240481,403.2099424283692,438.5297543325117,0.09880488979771253,4.977860392640881,3.939177606272
2.9810999115625068,396.9886156010528,437.2724902700307,0.09851472221753443,4.965115358581629,3.933542392218331
3.0005765517186402,398.4575964255595,439.1836807233597,0.1021299543125202,4.982432908012226,3.9685367152001105
2.973275938290333,413.01177948250114,444.21720911265714,0.10111874155812109,4.985137615311732,3.9570077385288993
2.994646345369304,398.71832766169126,436.926786080797,0.0990573822653595,4.982005341477191,3.9486197121522766
3.0072085322096314,403.6549195146735,439.8096412378469,0.10252205955046478,4.990425944807897,4.010566298741424
2.986531263968196,412.8715465583218,445.02653366820607,0.10385065128430736,4.992409613933446,3.978664581006399
2.993166644060751,409.612846937862,443.20168669265996,0.10343915495752565,4.989481432194522,3.9555239868861567
2.982276249354513,399.8221765274875,437.54512855782207,0.09855451852075783,4.965261397881707,3.9483633874057067
2.980238203450509,404.8750341392539,439.14663293328965,0.09863817180231163,4.976922725188781,3.960570821122358
2.993923100751673,399.85985466053285,438.91295632079334,0.1010399021775921,4.977693351725437,3.9604074264862006
2.984919334131852,396.7822944110485,437.3649639593284,0.09916820945342493,4.968966944257335,3.901818375262988
2.989102051308247,398.00112627828094,437.5665145307892,0.09961391930572809,4.972047077050774,3.948869368792978
2.9943555191943307,404.05393852652156,438.6849843478424,0.10012108556623431,4.979685535182115,3.979663592452231
2.976970200158638,407.56492031846784,444.7096438543592,0.10329237927611701,4.975211388717991,3.988536605103087
2.991949095028203,401.96505706526756,439.0792656574682,0.10084679029723316,4.973914155677978,3.9742460264248294
2.9643965869903757,408.5869173554385,440.88427445378096,0.09780122669752522,4.97960360804563,3.896409139133299
2.9991268091499066,403.50708859788506,439.29458426375055,0.10118862369573256,4.983474579497802,3.9985182523279357
2.9771857928954275,407.213548946562,443.35279216696733,0.10205622677823606,4.977028002747756,3.967335079410529
2.9879741046791906,413.62719819766664,445.70526101049074,0.10424180067921915,4.996496442104245,3.9867537207059867
3.003399114709561,401.3382974087186,436.01170882895735,0.09858388731529939,4.989037620441873,3.9319657526811116
2.9722855209926418,411.4470271968936,443.3338204786913,0.10110224832815111,4.9776238284287375,3.95821559420385
2.9770565210394313,411.45943752617967,443.7903381628165,0.10217657953286687,4.977796186967999,3.9686353695862566
3.0005862102991934,400.0281456827662,437.1459609269471,0.09979923275400245,4.980043582762535,3.9607045826286194
2.9851038237977496,416.52069495867204,444.9286314838813,0.10243496582310059,5.000076061143951,3.97945468129552
2.983870133328107,409.9399846678063,443.73704267238946,0.10243240327861514,4.987699089592826,3.988123420693146
2.97514149842944,411.4936915485413,445.2981390626305,0.10259522862369717,4.983317655085779,4.011621155523907
2.9907089314298823,399.3166009117659,436.39702921068005,0.09797264557422208,4.978017265544723,3.9262047805190714
2.985983106292223,400.769396616772,437.8312791833748,0.09862512398219306,4.980288201530642,3.9253744925172773
2.985781681226135,400.3607751252539,436.84932478381165,0.09759131864818217,4.978949877904555,3.9421538903031053
2.98736911853113,405.8969638702483,438.6517519335216,0.09899806069603376,4.976972088722883,3.947021649950428
2.9794854103303448,407.6584913635817,442.55515333635225,0.10128900745487829,4.987990309498963,3.9475682198746296
2.9941308068157757,401.9885095710683,439.1398802794727,0.1010336321962038,4.9727108168624925,3.9992369125584983
2.990108241713421,400.0861574130389,438.16738451631016,0.09962026496087226,4.9784505678169655,3.9612036019211296
2.9901018536588184,400.8271870754044,438.3203975953683,0.10002654662307948,4.974367418096878,3.953370770399792
2.9837404699682892,401.37520925736794,440.3739258387737,0.10129304929789575,4.967328815692439,3.982965085297797
2.995655166262846,406.55435864705703,440.6486772180902,0.10125954038781843,4.99104501091085,3.9975839964858153
2.995484226428855,403.58306365918173,439.0108381807305,0.10047588701233999,4.980891527757619,3.9933486867460615
2.9854401678009603,417.66042192900693,447.2082803419482,0.10470078975720602,4.9984334351752615,4.037601858685639
2.9754937244362325,413.8113791696087,444.345063912697,0.10191821556543498,4.98682506679534,3.94613490647504
3.0015522035903994,401.4238052815463,437.8022300518638,0.10081973806957749,4.979516401664931,3.966856633815452
2.9830655516688718,413.6376518744843,444.11819384489496,0.10194557289923678,4.997461323656518,3.9573293563570617
2.999720431266617,403.6037103634479,438.79216040677744,0.10086019520081876,4.986481091580003,3.973524487160948
2.9886539230879383,399.88606108989,438.02306430854907,0.09945437360497483,4.975259125473029,3.9526721490487695
2.981655025715276,401.20111502643226,439.60528288826146,0.10019039362485094,4.97104804315066,3.9538549034677293
2.997070157828291,408.6256541672559,443.23569688527573,0.10386520610115929,4.996200968891397,3.9446413412300707
3.0011804330173306,397.4308013901752,438.07719098604406,0.10121506760645971,4.980593936858658,3.9613179762646564
2.995708384648149,398.4853482070619,437.27648515434066,0.09979859935892249,4.97512912237285,3.956045530922763
2.9910016291381774,401.86095712590367,439.9381974859055,0.10127807431699327,4.979556725803903,3.9973826201854394
3.005177208048274,400.8230407682646,437.6184451620816,0.10084327063319411,4.985248857074893,3.971409065559681
2.9853705590668143,398.2521809346002,437.12247152137815,0.09844853694417824,4.970375012305826,3.9493787631928137
2.996603633731605,399.9033998652522,439.90049586203304,0.10235146477566848,4.976722155061278,3.993829977493653
2.9693774174097443,413.59963754665796,445.35963960613554,0.10190878079315548,4.983413522021224,3.985006774482985
2.999981503243534,402.33004769707856,438.6679850290938,0.10083699302566097,4.98629067194466,3.970970330828557
2.9989929161943247,401.35982650931106,438.4782643310475,0.10058575012142108,4.988877365409842,3.977195186796992
3.0059050936998957,398.92765454187946,437.4526483207867,0.10108389692055161,4.983014755938739,3.9430761024559433
2.9970116660311548,405.74324027640006,440.14081459661327,0.10147449975497334,4.9834338524444295,3.9927767995844126
2.9984059283675784,397.7412591647584,438.22609097805605,0.10136914788509922,4.976072116874901,3.9844462507724527
2.970073143901111,410.6072592128651,441.21765607179424,0.09839395039595336,4.979748937382142,3.8820671491298158
2.997658048045924,399.9130673675811,438.28357909606666,0.10068826106312,4.982814919379337,3.992732760736492
2.9870508605304527,401.8931798842366,439.39551564868606,0.10030329880269521,4.9757188414911395,3.978961566957108
2.9821187418473127,407.99631570074087,441.6185688342718,0.1013978270614142,4.975382750553095,3.9444171788225937
2.9940652495373747,404.16939444654935,439.495636322045,0.10041121314153967,4.9855940709346465,4.0070316269367785
3.001945954438759,406.3999084035833,440.5507487216136,0.1023434515585678,4.989472316028271,4.011069547611539
2.9815610172730076,408.1186633313808,442.8345995305969,0.10193899347066916,4.979318076477523,3.9698055523601714
2.99754537253898,400.764544721473,439.3417440013575,0.10203307306911374,4.977888826255788,3.9802765443428276
2.9842735718117765,419.0261353038604,446.5146539447817,0.10357236203624794,4.997315780528567,4.038178454194101
3.005883228718094,401.0047750872978,438.8115661682656,0.10194166901566316,4.9892322805689995,3.9706027059888838
2.9704445028535726,414.12349288758304,443.9076126684819,0.10030730195605082,4.987837998443983,3.9291435087889193
2.964653643939861,410.45110621081096,442.7503186856445,0.09917479522530614,4.978039608686693,3.9406730976387947
2.993430078320532,400.75650126013255,438.22306468533174,0.10022185023516557,4.976836952042807,3.947272822206855
3.002646723784791,405.52450675470755,439.66910670144995,0.10180097256657099,4.989584028868715,3.9868747755377862
3.0012295315129305,405.49606889199987,440.9278685868558,0.10215811022471598,4.994803728803386,4.0100675840912405
2.978260900597874,400.17424197026196,438.3409472930149,0.09872894253110755,4.969004149530413,3.9507275833158872
2.9807579819080927,405.80869830252726,440.4575994357277,0.09971284216930436,4.976773165885679,3.98116552493928
2.984223776835615,409.5427119764361,441.2715380373664,0.1006918480606121,4.981702477841316,3.9470000912907532
2.989737495860562,400.80532333366097,439.6721813629,0.10113638317304464,4.975658572736276,3.987794931971421
2.96459631684752,412.28182768125794,445.2137817087059,0.10125785843600314,4.979322973276528,3.964768239440328
2.9963981555495534,401.1160086075565,439.13912096874793,0.1014484203353993,4.979566887116035,3.9830211754276488
2.993724390524268,396.7261369019638,437.910028964614,0.10048044222602746,4.973503084846388,3.9652810101459792
2.9724602158770055,409.24157144748625,441.9541922698235,0.09957991627667888,4.9825452773705905,3.924094288523797
2.991576944682391,398.55840809807523,437.73901130372946,0.099994108203767,4.970900949621882,3.95294529287837
2.976401971447463,410.18917952951807,443.420227720502,0.1012312975787787,4.986644288178017,3.9509370460437188
2.980599181411175,398.5316172539116,438.38233184100676,0.09883059910685096,4.973228037716559,3.9404707159528396
2.981236900563425,404.1186152095521,439.2505208816548,0.09883385859404335,4.9766714294154495,3.980229182566031
2.9963034015672987,401.2792140774899,438.4016011193742,0.10020980749793787,4.983822126270833,3.965588156094727
2.986855107227175,400.1477248144331,438.54287684100564,0.09975416218334121,4.97744424949332,3.9715771556644524
2.9893300109930854,399.79175957827215,438.7653690240409,0.10026647197608672,4.975971417380994,3.966192549708053
2.9939336892204587,401.34080435291366,439.69559044465075,0.1013666449861214,4.978906452950641,4.002593812509924
2.9768797398356734,410.62080627787986,443.26474535446886,0.10122234187308193,4.98194167563365,3.9427697966323914
2.984450075272225,399.33203900699397,437.24024489412795,0.09863472999336244,4.966597040144069,3.939192748346565
2.976103811156716,409.73293260932854,441.8188138687642,0.09965543885070935,4.985140888850333,3.918371694264426
2.985048155964124,406.0238669884125,441.6445839607386,0.10121099951507616,4.980505042602407,4.018535198352855
2.9758571016038835,410.4710916196124,443.12372199142493,0.10090985091507497,4.984523345472115,3.9242280637815896
2.9866658329946767,412.84555356844226,444.1271682627661,0.10331983634818896,4.982711842108411,3.9844778788180286
2.9982766300163504,401.7475892395073,438.9623903692277,0.10106712805327013,4.984661906769979,3.9690060319465164
2.98063741686325,403.1950390450163,440.6923974786683,0.10018020365608271,4.9752788395250604,4.0220515685717295
2.9991463545081585,402.7007890888107,439.6096992056546,0.10206191170504289,4.977606169897191,3.9921971998350134
3.0010566064109065,404.49094198350497,440.5989114633427,0.10272793925341066,4.983164371703443,3.9875529469899837
2.9849159210701526,398.7691808952008,438.2544954142674,0.09974041747713647,4.967455217980682,3.9623520833147428
2.987186834678272,403.21894743976793,439.63793281872285,0.10025130798643661,4.973720522755754,3.9785484381912166
3.000298944190238,403.3138222236118,440.25841598610623,0.10267351720365524,4.982714385481744,3.9999046784060797
3.000925811874009,403.45668625213057,440.07066617893474,0.1021222440267651,4.987970871978509,3.9838840194112346
2.9775262809252068,408.4602463541161,444.7173354673478,0.10339452016856092,4.981237938040783,3.98419709135459
2.990002190075134,397.92964269595984,436.81225660319404,0.0988835637202556,4.973041622653461,3.944868594996534
2.9720016144927066,414.7553577540074,446.3475992597738,0.10260686880998135,4.990180428832915,3.9955204567562586
2.970472171636221,401.98338016238,440.2255923915404,0.09927159572110389,4.965416192000403,3.900158771457223
2.9836155090759053,397.4603037206022,437.4083078986607,0.09882580857882421,4.968095404443909,3.947949112828752
3.001529508472179,403.3448644890698,438.2261328767151,0.10037742907009903,4.988800946872568,3.9502943318325525
2.9979383993052955,411.8871012002313,445.43135552263163,0.10552708458172595,4.998537769059104,3.997768039145787
2.997287339794061,401.8855863909423,438.61481363158396,0.10081039306392463,4.981236494644153,3.9435162556609886
3.003654841089851,401.94460245663777,438.91635796186546,0.10161324891340962,4.985672148983397,3.9813120764768346
2.999322238453221,401.65771906643283,439.7770053311375,0.10197558102795733,4.985683887923079,3.9840965803330795
2.984880286555392,399.39362525270155,437.4104203876907,0.0983367271422369,4.977890316989758,3.908541267903315
2.9820651426984246,402.88275507920383,438.91091911365186,0.09888440052631747,4.976126167057343,3.944781915068749
2.995519264283961,415.627552833139,444.4485538164248,0.10410747031165833,4.995426385614824,3.9583432385784763
2.9719768792779364,410.88161081780925,442.1765401323626,0.09935978802084178,4.985443904922389,3.9166096975551845
2.977154416402593,403.37518859540717,440.005253355619,0.09914029642934487,4.97345131958721,3.9583004828734363
2.989805635915315,399.55566124080036,437.95237392297105,0.09975075142714762,4.972019299361329,3.9483195103325373
2.9718095888181812,412.7653457786557,444.9322168441792,0.10171720749274075,4.984969875683847,3.9593874318857627
2.9763141772040655,412.9874657365821,443.7817972228204,0.10166283241193405,4.9787886073308245,3.974432567909012
2.999286562539923,403.93533012623925,438.51205156005926,0.09990063917339556,4.992165265292218,3.978701786650602
2.976328944759515,408.27116697736784,443.81734897048324,0.10190223143276646,4.98600228313017,3.946818888987078
2.9961229030864853,398.18234549492786,436.6610148085638,0.09982768402503946,4.974083508963712,3.9118906177342976
3.0023824687655134,401.8624602662434,440.3177119990987,0.10287348985546137,4.984876804560864,4.0110277379452945
2.979297366844807,413.4477780998316,444.7985270468808,0.10232918246933297,4.98824047728132,3.964365532530951
2.969484992363685,409.1981044986244,442.4868379122006,0.10016528448675718,4.97192997238657,3.918394036130866
2.9925433789885267,400.44256727236444,437.13508046624156,0.09905403718395593,4.976502464853799,3.9457270771502038
2.9936533891674237,398.6679446727941,436.55487232052246,0.09905380932919117,4.973487767604697,3.9402518677451583
2.990919496126146,406.37854244785996,441.1138559966084,0.1016489327342896,4.9822033887692045,3.9800107659731103
2.9939933319850174,405.15375959671593,440.5787405463592,0.10155681468708448,4.983123843107576,4.006604519722715
2.964298079189477,412.22340608052195,443.12899542278,0.09932981923064822,4.976814803668945,3.9300306888283405
2.9659175039323538,410.89858784775083,445.0331001294016,0.10160989493538948,4.978681723860673,3.972456533152556
2.973607120441747,405.97015640564234,442.63125595825403,0.10111126298446624,4.974591878154004,3.9663851634110703
2.9636994527985423,404.97969734104794,439.2843413771049,0.09710715262537403,4.965956156273459,3.8597728150203654
3.01252961915122,402.383883698946,439.33518005578253,0.10308884656067308,4.9934568636047585,3.996513776841587
3.0107073793571546,406.92222868285126,441.3295099558586,0.10386083696529243,4.994849711826434,4.022281105488758
2.984479087211885,409.6224471042471,441.37503590840765,0.10093677463882467,4.9798636079230185,3.9205490560516894
2.954608940613142,406.82602121578947,442.6560601149121,0.09812152179585709,4.970693997492125,3.9432377159882206
3.0111544132861527,403.42531304523857,439.12191525423384,0.1026780838188041,4.989284802092996,3.9791706997672938
2.9805739565027607,397.26881840568274,436.7047441998317,0.0978854370288271,4.967760514932582,3.9098684925264435
2.983113659165619,403.76509159925945,439.4870470865756,0.09904246544150012,4.984516742000064,3.95100244184485
2.9802188847010225,399.50500888894476,437.3410070572432,0.09793839580620563,4.970510922731553,3.9085022019376536
2.9823939372846135,398.07389080796423,436.2740102569309,0.09727911962930964,4.96972595579069,3.9129630211115525
2.9941629035321786,403.06894934104685,437.4341838562405,0.09917954339972704,4.98101351302124,3.9301015625544817
3.0026846760162207,403.3537397057983,439.2216243375586,0.1016549555281922,4.982622104453819,4.019796720417566
3.0082772572746377,403.36221670094096,438.056398213471,0.10080092360972565,4.995096268376519,3.9674093080132478
2.999894008928401,402.04360023075463,439.43693480585716,0.10151756026900141,4.987709715324247,4.008148328813582
2.9891397011921694,404.1959950712202,439.46074981492353,0.10015212965039774,4.976873465000648,3.9823633504017417
2.999153362120684,402.361367182643,439.86941259966756,0.10223269595801192,4.9824670166074885,4.001515675437103
2.980272580562203,406.7511664261986,441.91189261362433,0.10080258174464514,4.983391931421936,3.960350177237362
2.9880902897889143,401.09995025317886,439.74545201241494,0.10137193629787548,4.969239785331228,3.9936993135501426
2.97535944347764,415.97155128378733,445.1083132832569,0.10208937308450208,4.983924958012206,3.98821233420988
2.9914428173080876,398.73529365018226,436.98184633955293,0.09905813476021338,4.97316518438645,3.945961518213142
2.9944158997922674,400.2273814493689,437.8457346095345,0.10013058839500343,4.974136992230606,3.964388078195616
2.9640779636485557,407.63239991111783,443.77557379550296,0.10069274641503963,4.974629521904295,3.9559597452057855
2.9924986994654006,403.4017534349461,441.06781579953474,0.10189656934152332,4.987776334741496,4.007839186991396
2.96418101548362,412.1285505183246,444.4073566246432,0.10060248516975775,4.9783714727127295,3.966645358269336
2.977333388561955,407.49175275997516,441.5524263951419,0.10042651184165091,4.976948747835766,3.911924222624904
2.9675707720388633,404.40330636807033,440.919123132687,0.09924960026469228,4.965516752570844,3.9072897218704306
3.012810421472062,402.9622828140099,439.51736852085406,0.10314755398638235,4.990637804156862,4.028826590224045
2.9981028912007357,402.46767942390386,440.032964704573,0.10184431557225436,4.985659792274685,3.9834772590969143
2.981566127705401,408.7071947134149,442.17240809016664,0.10126417719267339,4.983140033898015,3.9158363857209357
2.974851544779069,411.7505850151734,442.1970272428028,0.10011760225274971,4.978840716898933,3.9096749205122476
3.004163918867479,398.0506840524887,438.4745184443321,0.1023746839215455,4.977568399403933,3.992899458352323
2.998322515914115,401.4735703922174,438.9921785826612,0.10091811466072477,4.985971566377826,3.9849509638551415
2.9497562055642836,410.3850497365396,444.66781030224354,0.09957535415331518,4.967215466764974,3.9686313652655834
2.9857843188743276,398.2912498901658,436.6635082938829,0.09805634648860877,4.97380035528281,3.924514812985559
3.0074742301956445,402.47357568055884,439.0915072255494,0.10217138677952448,4.988982779334103,3.9929415195310614
2.9649938275183345,408.4570180126242,442.9097164907871,0.09981597284940348,4.975837973740598,3.9501542388663133
2.9987427517265273,398.4578381655065,437.45658669771444,0.10010853820368926,4.980517211289934,3.9555789902056326
2.9970356864004124,401.9692272798684,439.38181024566853,0.10154466959812519,4.9798069723623914,3.9800459490036855
2.997145604006461,403.2415813664784,440.6330780620628,0.1021370946436744,4.983787485957606,3.9977110561530007
2.966947458882568,408.6665785960512,442.64356910376625,0.10029043509860429,4.969797532443466,3.9172639201663837
2.980604681075688,409.7566495808799,444.2664481152785,0.10251974503077291,4.99339890668599,3.948918896651153
2.980189769516767,400.8053644259782,437.47446440213963,0.09793796907911047,4.964757085664699,3.940128854230329
2.9922498097235417,400.2553864750464,438.4455789649977,0.10025869630144502,4.979610440373596,3.9606954985807192
3.001759832949784,404.5904656550661,439.0992413413964,0.10083506797102477,4.991706274329,3.9663639476583117
